# mpl-nrb : v.20150816.1315/Linux - MPL4/SCO: dowloaded from MPLNET
# Date Time, aod
2020-07-08 10:02:30 0.68482107	
2020-07-08 10:03:29 0.68686235	
2020-07-08 10:04:30 0.6841189	
2020-07-08 10:05:29 0.68827635	
2020-07-08 10:06:30 0.69122714	
2020-07-08 10:07:30 0.69372463	
2020-07-08 10:08:29 0.69187677	
2020-07-08 10:09:30 0.6886524	
2020-07-08 10:10:29 0.6850875	
2020-07-08 10:11:30 0.686667	
2020-07-08 10:12:29 0.68024176	
2020-07-08 10:13:30 0.6892131	
2020-07-08 10:14:29 0.68382865	
2020-07-08 10:15:30 0.68483216	
2020-07-08 10:16:30 0.6845582	
2020-07-08 10:17:29 0.68440324	
2020-07-08 10:18:30 0.6829576	
2020-07-08 10:19:29 0.6808892	
2020-07-08 10:20:30 0.6829766	
2020-07-08 10:21:29 0.6895798	
2020-07-08 10:22:30 0.6928183	
2020-07-08 10:23:29 0.6979739	
2020-07-08 10:24:30 0.6930122	
2020-07-08 10:25:30 0.6865363	
2020-07-08 10:26:29 0.689864	
2020-07-08 10:27:30 0.6841811	
2020-07-08 10:28:29 0.68932676	
2020-07-08 10:29:30 0.69659835	
2020-07-08 10:30:29 0.69709927	
2020-07-08 10:31:30 0.71250117	
2020-07-08 10:32:29 0.71538347	
2020-07-08 10:33:30 0.7239393	
2020-07-08 10:34:30 0.72442263	
2020-07-08 10:35:29 0.7358528	
2020-07-08 10:36:30 0.7375283	
2020-07-08 10:37:29 0.7364373	
2020-07-08 10:38:30 0.7263743	
2020-07-08 10:39:29 0.7302923	
2020-07-08 10:40:30 0.69372034	
2020-07-08 10:41:29 nan	
2020-07-08 10:42:30 nan	
2020-07-08 10:43:30 nan	
2020-07-08 10:44:29 nan	
2020-07-08 10:45:30 nan	
2020-07-08 10:46:29 nan	
2020-07-08 10:47:30 nan	
2020-07-08 10:48:29 nan	
2020-07-08 10:49:30 nan	
2020-07-08 10:50:29 nan	
2020-07-08 10:51:30 nan	
2020-07-08 10:52:30 nan	
2020-07-08 10:53:29 nan	
2020-07-08 10:54:30 nan	
2020-07-08 10:55:29 0.7065374	
2020-07-08 10:56:30 nan	
2020-07-08 10:57:29 nan	
2020-07-08 10:58:30 nan	
2020-07-08 10:59:29 nan	
2020-07-08 11:00:30 nan	
2020-07-08 11:01:30 nan	
2020-07-08 11:02:29 nan	
2020-07-08 11:03:30 nan	
2020-07-08 11:04:29 nan	
2020-07-08 11:05:30 nan	
2020-07-08 11:06:29 nan	
2020-07-08 11:07:30 nan	
2020-07-08 11:08:29 nan	
2020-07-08 11:09:30 nan	
2020-07-08 11:10:30 0.70059276	
2020-07-08 11:11:29 nan	
2020-07-08 11:12:30 nan	
2020-07-08 11:13:29 nan	
2020-07-08 11:14:30 nan	
2020-07-08 11:15:29 nan	
2020-07-08 11:16:30 nan	
2020-07-08 11:17:29 nan	
2020-07-08 11:18:30 nan	
2020-07-08 11:19:30 nan	
2020-07-08 11:20:29 nan	
2020-07-08 11:21:30 nan	
2020-07-08 11:22:29 nan	
2020-07-08 11:23:30 nan	
2020-07-08 11:24:29 nan	
2020-07-08 11:25:30 0.68909836	
2020-07-08 11:26:29 nan	
2020-07-08 11:27:30 nan	
2020-07-08 11:28:30 nan	
2020-07-08 11:29:29 nan	
2020-07-08 11:30:30 nan	
