nan nan nan nan 1.412956999999999963e-01 1.542937000000000058e-01 1.542937000000000058e-01 1.542937000000000058e-01
nan nan nan nan 1.240496999999999989e-01 1.394572999999999785e-01 1.394572999999999785e-01 1.394572999999999785e-01
nan nan nan nan 9.355020000000000002e-02 1.110579999999999901e-01 1.110579999999999901e-01 1.110579999999999901e-01
nan nan nan nan 4.117050999999999905e-01 4.204620999999999498e-01 4.204620999999999498e-01 4.204620999999999498e-01
nan nan nan nan 3.031539999999999929e-02 4.097599999999999854e-02 4.097599999999999854e-02 4.097599999999999854e-02
nan nan nan nan 5.264239999999999892e-02 6.662419999999999454e-02 6.662419999999999454e-02 6.662419999999999454e-02
nan nan nan nan 6.714339999999999198e-02 8.081030000000000157e-02 8.081030000000000157e-02 8.081030000000000157e-02
nan nan nan nan 3.571471999999999425e-01 3.736494999999999678e-01 3.736494999999999678e-01 3.736494999999999678e-01
2.034885815519470853e+01 1.992195174269381042e+01 1.979102419656033973e+01 1.905029977704589328e+01 8.392209999999999948e-02 9.390710000000000723e-02 9.390710000000000723e-02 9.390710000000000723e-02
nan nan nan nan 5.427309999999999773e-02 6.983609999999999818e-02 6.983609999999999818e-02 6.983609999999999818e-02
nan nan nan nan 4.806710000000000149e-02 6.139589999999998937e-02 6.139589999999998937e-02 6.139589999999998937e-02
1.960941411148025537e+01 1.891235750675404859e+01 1.890248623865494082e+01 1.799642096295204752e+01 1.108232200000000001e+00 1.131512199999999968e+00 1.131512199999999968e+00 1.131512199999999968e+00
2.004643180054191021e+01 1.931706152693196188e+01 1.927762027670834044e+01 1.841273592562321681e+01 6.722368999999999151e-01 6.943632999999999056e-01 6.943632999999999056e-01 6.943632999999999056e-01
nan 1.955539283236286963e+01 1.943600044852089681e+01 1.867207112192296137e+01 3.011150999999999689e-01 3.154996999999999940e-01 3.154996999999999940e-01 3.154996999999999940e-01
nan 1.965759779062370782e+01 1.954873210434891462e+01 1.877463280413811830e+01 1.225358000000000003e-01 1.331405999999999978e-01 1.331405999999999978e-01 1.331405999999999978e-01
nan 1.973154920133321255e+01 1.960868239285103343e+01 1.884858996966696765e+01 7.572289999999999577e-02 8.680560000000001053e-02 8.680560000000001053e-02 8.680560000000001053e-02
nan 1.964789617670964716e+01 1.954847457936087807e+01 1.875722190821118218e+01 1.888016999999999890e-01 2.037797000000000358e-01 2.037797000000000358e-01 2.037797000000000358e-01
2.016112727022317941e+01 1.983343650096080424e+01 1.975280680650509879e+01 1.898380046563319468e+01 7.076240000000000308e-02 8.015340000000001353e-02 8.015340000000001353e-02 8.015340000000001353e-02
2.015292917787959581e+01 1.968250042486433671e+01 1.958172461375715301e+01 1.881007308914124465e+01 6.475730000000000375e-02 9.226529999999999454e-02 9.226529999999999454e-02 9.226529999999999454e-02
2.037569588510928043e+01 1.962482682377093823e+01 1.954249852643371099e+01 1.873002621496016218e+01 1.548736000000000002e-01 1.744458999999999871e-01 1.744458999999999871e-01 1.744458999999999871e-01
1.998244873034269631e+01 1.925062462754893744e+01 1.917021656226415871e+01 1.834523640284476897e+01 4.119708000000000259e-01 4.323449000000000320e-01 4.323449000000000320e-01 4.323449000000000320e-01
nan nan nan nan 6.859104000000000312e-01 7.060733999999999622e-01 7.060733999999999622e-01 7.060733999999999622e-01
nan nan nan nan 4.258209999999999773e-02 4.911200000000000288e-02 4.911200000000000288e-02 4.911200000000000288e-02
nan nan nan nan 1.565361000000000113e-01 1.651467999999999825e-01 1.651467999999999825e-01 1.651467999999999825e-01
nan nan nan nan 2.892850000000000282e-02 3.508939999999999976e-02 3.508939999999999976e-02 3.508939999999999976e-02
nan nan nan nan 4.709960000000000813e-01 4.711445000000000216e-01 4.711445000000000216e-01 4.711445000000000216e-01
