# mpl-nrb : v.20150816.1315/Linux - MPL4/SCO: dowloaded from MPLNET
Date Time aod
2020-05-23 12:29:29 0.1378387	
2020-05-23 12:30:30 0.13922766	
2020-05-23 12:31:30 0.13901554	
2020-05-23 12:32:29 0.1370134	
2020-05-23 12:33:30 nan	
2020-05-23 12:34:29 nan	
2020-05-23 12:35:30 0.13689692	
2020-05-23 12:36:29 nan	
2020-05-23 12:37:30 nan	
2020-05-23 12:38:29 0.13618681	
2020-05-23 12:39:30 nan	
2020-05-23 12:40:30 nan	
2020-05-23 12:41:29 0.1394742	
2020-05-23 12:42:30 nan	
2020-05-23 12:43:29 nan	
2020-05-23 12:44:30 0.13883235	
2020-05-23 12:45:29 nan	
2020-05-23 12:46:30 nan	
2020-05-23 12:47:29 0.13863643	
2020-05-23 12:48:30 nan	
2020-05-23 12:49:30 nan	
2020-05-23 12:50:29 0.14146285	
2020-05-23 12:51:30 nan	
2020-05-23 12:52:29 nan	
2020-05-23 12:53:30 0.13810568	
2020-05-23 12:54:29 nan	
2020-05-23 12:55:30 nan	
2020-05-23 12:56:29 0.13983433	
2020-05-23 12:57:30 nan	
2020-05-23 12:58:30 nan	
2020-05-23 12:59:29 0.14316611	
2020-05-23 13:00:30 nan	
2020-05-23 13:01:29 nan	
2020-05-23 13:02:30 0.1402815	
2020-05-23 13:03:29 nan	
2020-05-23 13:04:30 nan	
2020-05-23 13:05:29 nan	
2020-05-23 13:06:30 nan	
2020-05-23 13:07:30 nan	
2020-05-23 13:08:29 nan	
2020-05-23 13:09:30 nan	
2020-05-23 13:10:29 nan	
2020-05-23 13:11:30 nan	
2020-05-23 13:12:29 nan	
2020-05-23 13:13:30 nan	
2020-05-23 13:14:29 0.13690495	
2020-05-23 13:15:30 nan	
2020-05-23 13:16:30 nan	
2020-05-23 13:17:29 nan	
2020-05-23 13:18:30 nan	
2020-05-23 13:19:29 nan	
2020-05-23 13:20:30 nan	
2020-05-23 13:21:29 nan	
2020-05-23 13:22:30 0.13621934	
2020-05-23 13:23:29 nan	
2020-05-23 13:24:30 nan	
2020-05-23 13:25:30 nan	
2020-05-23 13:26:29 0.14023107	
2020-05-23 13:27:30 nan	
2020-05-23 13:28:29 nan	
2020-05-23 13:29:30 0.13865943	
2020-05-23 13:30:29 nan	
2020-05-23 13:31:30 nan	
2020-05-23 13:32:29 0.13662936	
2020-05-23 13:33:30 nan	
2020-05-23 13:34:30 nan	
2020-05-23 13:35:29 0.13775302	
2020-05-23 13:36:30 nan	
2020-05-23 13:37:29 nan	
2020-05-23 13:38:30 0.1380623	
2020-05-23 13:39:29 nan	
2020-05-23 13:40:30 nan	
2020-05-23 13:41:29 0.13669792	
2020-05-23 13:42:30 nan	
2020-05-23 13:43:30 0.14031252	
2020-05-23 13:44:29 0.1331777	
2020-05-23 13:45:30 0.1389402	
2020-05-23 13:46:29 0.13886268	
2020-05-23 13:47:30 0.13449866	
2020-05-23 13:48:29 0.13389078	
2020-05-23 13:49:30 0.1356354	
2020-05-23 13:50:29 0.13585682	
2020-05-23 13:51:30 0.1347606	
2020-05-23 13:52:30 0.13196239	
2020-05-23 13:53:29 0.132027	
2020-05-23 13:54:30 0.122621	
2020-05-23 13:55:29 0.13103028	
2020-05-23 13:56:30 0.13546543	
2020-05-23 13:57:29 0.14025888	
2020-05-23 13:58:30 0.13767259	
2020-05-23 13:59:29 0.13582376	
2020-05-23 14:00:30 0.13610376	
2020-05-23 14:01:30 0.13381018	
2020-05-23 14:02:29 0.13361861	
2020-05-23 14:03:30 0.13429897	
2020-05-23 14:04:29 0.13167532	
2020-05-23 14:05:30 0.13248323	
2020-05-23 14:06:29 0.12566711	
2020-05-23 14:07:30 0.12616959	
2020-05-23 14:08:29 0.12994678	
2020-05-23 14:09:30 0.13106689	
2020-05-23 14:10:30 0.13363591	
2020-05-23 14:11:29 0.13310406	
2020-05-23 14:12:30 0.13326938	
2020-05-23 14:13:29 0.13296512	
2020-05-23 14:14:30 0.13189092	
2020-05-23 14:15:29 0.13214073	
2020-05-23 14:16:30 0.13231924	
2020-05-23 14:17:29 0.13517198	
2020-05-23 14:18:30 0.13340956	
2020-05-23 14:19:30 0.13462666	
2020-05-23 14:20:29 0.13542655	
2020-05-23 14:21:30 0.13433166	
2020-05-23 14:22:29 0.13549961	
2020-05-23 14:23:30 0.13408881	
2020-05-23 14:24:29 0.13305238	
2020-05-23 14:25:30 0.14064881	
2020-05-23 14:26:29 0.13919874	
2020-05-23 14:27:30 0.14027017	
2020-05-23 14:28:30 0.14110826	
2020-05-23 14:29:29 0.13992774	
2020-05-23 14:30:30 0.14006901	
2020-05-23 14:31:29 0.13782184	
2020-05-23 14:32:30 0.13648771	
2020-05-23 14:33:29 0.13662125	
2020-05-23 14:34:30 0.13798687	
2020-05-23 14:35:29 0.13960668	
2020-05-23 14:36:30 0.14077596	
2020-05-23 14:37:30 0.14102753	
2020-05-23 14:38:29 0.13953203	
2020-05-23 14:39:30 0.13919152	
2020-05-23 14:40:29 0.13972025	
2020-05-23 14:41:30 0.14039181	
2020-05-23 14:42:29 0.14159599	
2020-05-23 14:43:30 0.13986978	
2020-05-23 14:44:29 0.13958146	
2020-05-23 14:45:30 0.14282407	
2020-05-23 14:46:30 0.14310886	
2020-05-23 14:47:29 0.14210974	
2020-05-23 14:48:30 0.14421782	
2020-05-23 14:49:29 0.14241919	
2020-05-23 14:50:30 0.13919576	
2020-05-23 14:51:29 0.14191532	
2020-05-23 14:52:30 0.14373471	
2020-05-23 14:53:29 0.14583953	
2020-05-23 14:54:30 0.14755379	
2020-05-23 14:55:30 0.14849702	
2020-05-23 14:56:29 0.14756769	
2020-05-23 14:57:30 0.14447342	
2020-05-23 14:58:29 0.14353488	
2020-05-23 14:59:30 0.14598426	
2020-05-23 15:00:29 0.14686553	
2020-05-23 15:01:30 0.14650102	
2020-05-23 15:02:29 0.14653401	
2020-05-23 15:03:30 0.15067744	
2020-05-23 15:04:30 0.15394701	
2020-05-23 15:05:29 0.15531172	
2020-05-23 15:06:30 0.15470354	
2020-05-23 15:07:29 0.15539618	
2020-05-23 15:08:30 0.15494753	
2020-05-23 15:09:29 0.1497111	
2020-05-23 15:10:30 0.14921638	
2020-05-23 15:11:29 0.15018241	
2020-05-23 15:12:30 0.15168391	
2020-05-23 15:13:30 0.15063825	
2020-05-23 15:14:29 0.15077266	
2020-05-23 15:15:30 0.15010862	
2020-05-23 15:16:29 0.14926052	
2020-05-23 15:17:30 0.14862162	
2020-05-23 15:18:29 0.14928374	
2020-05-23 15:19:30 0.14847167	
2020-05-23 15:20:29 0.14542711	
2020-05-23 15:21:30 0.14739862	
2020-05-23 15:22:30 0.15005603	
2020-05-23 15:23:29 0.15153053	
2020-05-23 15:24:30 0.1490395	
2020-05-23 15:25:29 0.14776382	
2020-05-23 15:26:30 0.1478035	
2020-05-23 15:27:29 0.14655997	
2020-05-23 15:28:30 0.14508519	
2020-05-23 15:29:29 0.14451116	
2020-05-23 15:30:30 0.146152	
2020-05-23 15:31:30 0.1458943	
2020-05-23 15:32:29 0.1462189	
2020-05-23 15:33:30 0.14620547	
2020-05-23 15:34:29 0.14868978	
2020-05-23 15:35:30 0.14804284	
2020-05-23 15:36:29 0.14812024	
2020-05-23 15:37:30 0.14897202	
2020-05-23 15:38:29 0.14861068	
2020-05-23 15:39:30 0.1479024	
2020-05-23 15:40:30 0.14868948	
2020-05-23 15:41:29 0.1488577	
2020-05-23 15:42:30 0.14977007	
2020-05-23 15:43:29 0.15016672	
2020-05-23 15:44:30 0.15159695	
2020-05-23 15:45:29 0.15328309	
2020-05-23 15:46:30 0.15456279	
2020-05-23 15:47:29 0.15418237	
2020-05-23 15:48:30 0.15345453	
2020-05-23 15:49:30 0.15407388	
2020-05-23 15:50:29 0.15189475	
2020-05-23 15:51:30 0.15345728	
2020-05-23 15:52:29 0.1550983	
2020-05-23 15:53:30 0.15459514	
2020-05-23 15:54:29 0.15373018	
2020-05-23 15:55:30 0.15344615	
2020-05-23 15:56:29 0.15410165	
2020-05-23 15:57:30 0.15280148	
2020-05-23 15:58:30 0.1527778	
2020-05-23 15:59:29 0.15446916	
2020-05-23 16:00:30 0.15421364	
2020-05-23 16:01:29 0.15295924	
2020-05-23 16:02:30 0.15232825	
2020-05-23 16:03:29 0.1533256	
2020-05-23 16:04:30 0.15379822	
2020-05-23 16:05:29 0.15288898	
2020-05-23 16:06:30 0.15177551	
2020-05-23 16:07:30 0.15257011	
2020-05-23 16:08:29 0.15399866	
2020-05-23 16:09:30 0.15302444	
2020-05-23 16:10:29 0.15146403	
2020-05-23 16:11:30 0.15342331	
2020-05-23 16:12:29 0.15204015	
2020-05-23 16:13:30 0.15191619	
2020-05-23 16:14:29 0.1541886	
2020-05-23 16:15:30 0.15605415	
2020-05-23 16:16:30 0.15844384	
2020-05-23 16:17:29 0.15776199	
2020-05-23 16:18:30 0.15902816	
2020-05-23 16:19:29 0.15973367	
2020-05-23 16:20:30 0.15899627	
2020-05-23 16:21:29 0.15916327	
2020-05-23 16:22:30 0.15895851	
2020-05-23 16:23:29 0.15785725	
2020-05-23 16:24:30 0.15739727	
2020-05-23 16:25:30 0.1587492	
2020-05-23 16:26:29 0.16038266	
2020-05-23 16:27:30 0.16009822	
2020-05-23 16:28:29 0.1583345	
2020-05-23 16:29:30 0.15634832	
2020-05-23 16:30:29 0.1588856	
2020-05-23 16:31:30 0.15986107	
2020-05-23 16:32:29 0.16112767	
2020-05-23 16:33:30 0.16208224	
2020-05-23 16:34:30 0.16160175	
2020-05-23 16:35:29 0.16083704	
2020-05-23 16:36:30 0.15765224	
2020-05-23 16:37:29 0.15441062	
2020-05-23 16:38:30 0.15574653	
2020-05-23 16:39:29 0.15777588	
2020-05-23 16:40:30 0.15998562	
2020-05-23 16:41:29 0.16124463	
2020-05-23 16:42:30 0.16060671	
2020-05-23 16:43:30 0.1595171	
2020-05-23 16:44:29 0.15810414	
2020-05-23 16:45:30 0.15964592	
2020-05-23 16:46:29 0.16107361	
2020-05-23 16:47:30 0.16279775	
2020-05-23 16:48:29 0.16068947	
2020-05-23 16:49:30 0.15994768	
2020-05-23 16:50:29 0.15886891	
2020-05-23 16:51:30 0.16059756	
2020-05-23 16:52:30 0.16160096	
2020-05-23 16:53:29 0.16061229	
2020-05-23 16:54:30 0.160887	
2020-05-23 16:55:29 0.16106473	
2020-05-23 16:56:30 0.16127825	
2020-05-23 16:57:29 0.1636772	
2020-05-23 16:58:30 0.16400908	
2020-05-23 16:59:29 0.16293369	
2020-05-23 17:00:30 0.16030495	
2020-05-23 17:01:30 0.15708087	
2020-05-23 17:02:29 0.15897486	
2020-05-23 17:03:30 0.15852787	
2020-05-23 17:04:29 0.16031122	
2020-05-23 17:05:30 0.16172619	
2020-05-23 17:06:29 0.16251062	
2020-05-23 17:07:30 0.16197069	
2020-05-23 17:08:29 0.1615369	
2020-05-23 17:09:30 0.16191657	
2020-05-23 17:10:30 0.1617243	
2020-05-23 17:11:29 0.1619228	
2020-05-23 17:12:30 0.1613649	
2020-05-23 17:13:29 0.16094589	
2020-05-23 17:14:30 0.16121201	
2020-05-23 17:15:29 0.16171394	
2020-05-23 17:16:30 0.1620168	
2020-05-23 17:17:29 0.16254263	
2020-05-23 17:18:30 0.1627431	
2020-05-23 17:19:30 0.1637191	
2020-05-23 17:20:29 0.16415264	
2020-05-23 17:21:30 0.16257729	
2020-05-23 17:22:29 0.16179855	
2020-05-23 17:23:30 0.161116	
2020-05-23 17:24:29 0.16241062	
2020-05-23 17:25:30 0.16335861	
2020-05-23 17:26:29 0.16301313	
2020-05-23 17:27:30 0.16166103	
2020-05-23 17:28:30 0.16046908	
2020-05-23 17:29:29 0.15953484	
2020-05-23 17:30:30 0.15859851	
2020-05-23 17:31:29 0.15763533	
2020-05-23 17:32:30 0.1575387	
2020-05-23 17:33:29 0.15910588	
2020-05-23 17:34:30 0.16149224	
2020-05-23 17:35:29 0.16164194	
2020-05-23 17:36:30 0.16187823	
2020-05-23 17:37:30 0.16207902	
2020-05-23 17:38:29 0.16158603	
2020-05-23 17:39:30 0.16148654	
2020-05-23 17:40:29 0.16052882	
2020-05-23 17:41:30 0.16091982	
2020-05-23 17:42:29 0.16302024	
2020-05-23 17:43:30 0.16402829	
2020-05-23 17:44:29 0.16379954	
2020-05-23 17:45:30 0.16204892	
2020-05-23 17:46:30 0.16020046	
2020-05-23 17:47:29 0.16071269	
2020-05-23 17:48:30 0.16147538	
2020-05-23 17:49:29 0.1618944	
2020-05-23 17:50:30 0.16271321	
2020-05-23 17:51:29 0.1632183	
2020-05-23 17:52:30 0.1636241	
2020-05-23 17:53:29 0.16518268	
2020-05-23 17:54:30 0.16447832	
2020-05-23 17:55:30 0.16352704	
2020-05-23 17:56:29 0.16444732	
2020-05-23 17:57:30 0.16514456	
2020-05-23 17:58:29 0.16568704	
2020-05-23 17:59:30 0.16522968	
2020-05-23 18:00:29 0.16349879	
2020-05-23 18:01:30 0.16350542	
2020-05-23 18:02:29 0.16573925	
2020-05-23 18:03:30 0.1655045	
2020-05-23 18:04:30 0.16354367	
2020-05-23 18:05:29 0.16302298	
2020-05-23 18:06:30 0.16323364	
2020-05-23 18:07:29 0.16345231	
2020-05-23 18:08:30 0.1641328	
2020-05-23 18:09:29 0.16396664	
2020-05-23 18:10:30 0.16383448	
2020-05-23 18:11:29 0.16345356	
2020-05-23 18:12:30 0.16403471	
2020-05-23 18:13:30 0.16391504	
2020-05-23 18:14:29 0.163786	
2020-05-23 18:15:30 0.16392674	
2020-05-23 18:16:29 0.16330017	
2020-05-23 18:17:30 0.16600074	
2020-05-23 18:18:29 0.16395555	
2020-05-23 18:19:30 0.16128185	
2020-05-23 18:20:29 0.16101255	
2020-05-23 18:21:30 0.16195755	
2020-05-23 18:22:30 0.16184795	
2020-05-23 18:23:29 0.16066845	
2020-05-23 18:24:30 0.16019274	
2020-05-23 18:25:29 0.16121104	
2020-05-23 18:26:30 0.16225529	
2020-05-23 18:27:29 0.16269067	
2020-05-23 18:28:30 0.16335143	
2020-05-23 18:29:29 0.16309628	
2020-05-23 18:30:30 0.16387844	
2020-05-23 18:31:30 0.16467856	
2020-05-23 18:32:29 0.16540785	
2020-05-23 18:33:30 0.16513959	
2020-05-23 18:34:29 0.16509905	
2020-05-23 18:35:30 0.16514526	
2020-05-23 18:36:29 0.16681442	
2020-05-23 18:37:30 0.1683042	
2020-05-23 18:38:29 0.16762185	
2020-05-23 18:39:30 0.16803062	
2020-05-23 18:40:30 0.16895868	
2020-05-23 18:41:29 0.16888537	
2020-05-23 18:42:30 0.1698544	
2020-05-23 18:43:29 0.16965573	
2020-05-23 18:44:30 0.1687207	
2020-05-23 18:45:29 0.16884677	
2020-05-23 18:46:30 0.1691642	
2020-05-23 18:47:29 0.16968717	
2020-05-23 18:48:30 0.16921197	
2020-05-23 18:49:30 0.16923627	
2020-05-23 18:50:29 0.17064	
2020-05-23 18:51:30 0.17161967	
2020-05-23 18:52:29 0.17274007	
2020-05-23 18:53:30 0.17379326	
2020-05-23 18:54:29 0.17385231	
2020-05-23 18:55:30 0.17329389	
2020-05-23 18:56:29 0.17481919	
2020-05-23 18:57:30 0.17548166	
2020-05-23 18:58:30 0.1766605	
2020-05-23 18:59:29 0.1767756	
2020-05-23 19:00:30 0.1771494	
2020-05-23 19:01:29 0.1778827	
2020-05-23 19:02:30 0.17984346	
2020-05-23 19:03:29 0.17902061	
2020-05-23 19:04:30 0.1789181	
2020-05-23 19:05:29 0.17832395	
2020-05-23 19:06:30 0.17775126	
2020-05-23 19:07:30 0.17713274	
2020-05-23 19:08:29 0.1768502	
2020-05-23 19:09:30 0.17670624	
2020-05-23 19:10:29 0.17629835	
2020-05-23 19:11:30 0.17594732	
2020-05-23 19:12:29 0.17559166	
2020-05-23 19:13:30 0.17527558	
2020-05-23 19:14:29 0.17499404	
2020-05-23 19:15:30 0.17442377	
2020-05-23 19:16:30 0.1739973	
2020-05-23 19:17:29 0.17263551	
2020-05-23 19:18:30 0.17237677	
2020-05-23 19:19:29 0.17173792	
2020-05-23 19:20:30 0.17167361	
2020-05-23 19:21:29 0.1708583	
2020-05-23 19:22:30 0.17063174	
2020-05-23 19:23:29 0.16998617	
2020-05-23 19:24:30 0.16963181	
2020-05-23 19:25:30 0.1693429	
2020-05-23 19:26:29 0.16947985	
2020-05-23 19:27:30 0.16898414	
2020-05-23 19:28:29 0.16889076	
2020-05-23 19:29:30 0.16732629	
2020-05-23 19:30:29 0.16723783	
2020-05-23 19:31:30 0.16694595	
2020-05-23 19:32:29 0.1667866	
2020-05-23 19:33:30 0.16734205	
2020-05-23 19:34:30 0.16709019	
2020-05-23 19:35:29 0.16682984	
2020-05-23 19:36:30 0.166941	
2020-05-23 19:37:29 0.16682748	
2020-05-23 19:38:30 0.1665302	
2020-05-23 19:39:29 0.16627808	
2020-05-23 19:40:30 0.16592644	
2020-05-23 19:41:29 0.1654892	
2020-05-23 19:42:30 0.16571842	
2020-05-23 19:43:30 0.16494069	
2020-05-23 19:44:29 0.16457658	
2020-05-23 19:45:30 0.16445848	
2020-05-23 19:46:29 0.16394387	
2020-05-23 19:47:30 0.16329463	
2020-05-23 19:48:29 0.1628945	
2020-05-23 19:49:30 0.07286841	
2020-05-23 19:50:29 0.0751336	
2020-05-23 19:51:30 0.079141535	
2020-05-23 19:52:30 0.07420603	
2020-05-23 19:53:29 0.06971013	
2020-05-23 19:54:30 0.07964908	
2020-05-23 19:55:29 0.07352768	
2020-05-23 19:56:30 0.07315894	
2020-05-23 19:57:29 0.07542428	
2020-05-23 19:58:30 0.065259956	
2020-05-23 19:59:29 0.07277459	
2020-05-23 20:00:30 0.06736683	
2020-05-23 20:01:30 0.06858019	
2020-05-23 20:02:29 0.06817121	
2020-05-23 20:03:30 0.06274947	
2020-05-23 20:04:29 0.061785158	
2020-05-23 20:05:30 0.059417874	
2020-05-23 20:06:29 0.06094354	
2020-05-23 20:07:30 0.061339673	
2020-05-23 20:08:29 0.063164614	
2020-05-23 20:09:30 0.06257085	
2020-05-23 20:10:30 0.062417638	
2020-05-23 20:11:29 0.06297045	
2020-05-23 20:12:30 0.066879995	
2020-05-23 20:13:29 0.06629943	
2020-05-23 20:14:30 0.06724984	
2020-05-23 20:15:29 0.06415829	
2020-05-23 20:16:30 0.06675815	
2020-05-23 20:17:29 0.065395124	
2020-05-23 20:18:30 0.064840145	
2020-05-23 20:19:30 0.06535716	
2020-05-23 20:20:29 0.064794905	
2020-05-23 20:21:30 0.06644018	
2020-05-23 20:22:29 0.06564545	
2020-05-23 20:23:30 0.06680994	
2020-05-23 20:24:29 0.06596406	
2020-05-23 20:25:30 0.06697361	
2020-05-23 20:26:29 0.06777199	
2020-05-23 20:27:30 0.06671206	
2020-05-23 20:28:30 0.06801052	
2020-05-23 20:29:29 0.06890682	
2020-05-23 20:30:30 0.06772628	
2020-05-23 20:31:29 0.0666879	
2020-05-23 20:32:30 0.06938581	
2020-05-23 20:33:29 0.06995218	
2020-05-23 20:34:30 0.06981586	
2020-05-23 20:35:29 0.06945873	
2020-05-23 20:36:30 0.06861532	
2020-05-23 20:37:30 0.06825066	
2020-05-23 20:38:29 0.06915707	
2020-05-23 20:39:30 0.068096444	
2020-05-23 20:40:29 0.06609605	
2020-05-23 20:41:30 0.06903576	
2020-05-23 20:42:29 0.07134948	
2020-05-23 20:43:30 0.067456864	
2020-05-23 20:44:29 0.06751086	
2020-05-23 20:45:30 0.07432539	
2020-05-23 20:46:30 0.07709934	
2020-05-23 20:47:29 0.068697736	
2020-05-23 20:48:30 0.06909377	
2020-05-23 20:49:29 0.06944262	
2020-05-23 20:50:30 0.06792177	
2020-05-23 20:51:29 0.06867565	
2020-05-23 20:52:30 0.0691948	
2020-05-23 20:53:29 0.0679627	
2020-05-23 20:54:30 0.06850415	
2020-05-23 20:55:30 0.06926777	
2020-05-23 20:56:29 0.069658555	
2020-05-23 20:57:30 0.07009491	
2020-05-23 20:58:29 0.06982485	
2020-05-23 20:59:30 0.06866647	
2020-05-23 21:00:29 0.07899846	
2020-05-23 21:01:30 0.07846989	
2020-05-23 21:02:29 0.07813884	
2020-05-23 21:03:30 0.076420546	
2020-05-23 21:04:30 0.07471083	
2020-05-23 21:05:29 0.076066665	
2020-05-23 21:06:30 0.07409678	
2020-05-23 21:07:29 0.07271856	
2020-05-23 21:08:30 0.07045444	
2020-05-23 21:09:29 0.07033636	
2020-05-23 21:10:30 0.070552565	
2020-05-23 21:11:29 0.06881181	
2020-05-23 21:12:30 0.06903442	
2020-05-23 21:13:30 0.067605175	
2020-05-23 21:14:29 0.06860419	
2020-05-23 21:15:30 0.06760762	
2020-05-23 21:16:29 0.06740512	
2020-05-23 21:17:30 0.06642817	
2020-05-23 21:18:29 0.06530704	
2020-05-23 21:19:30 0.0664567	
2020-05-23 21:20:29 0.06569986	
2020-05-23 21:21:30 0.06665484	
2020-05-23 21:22:30 0.06642501	
2020-05-23 21:23:29 0.065928034	
2020-05-23 21:24:30 0.06598436	
2020-05-23 21:25:29 0.070602104	
2020-05-23 21:26:30 0.06552597	
2020-05-23 21:27:29 0.067720674	
2020-05-23 21:28:30 0.06695708	
2020-05-23 21:29:29 0.06562044	
2020-05-23 21:30:30 0.062393136	
2020-05-23 21:31:30 0.06322604	
2020-05-23 21:32:29 0.068976335	
2020-05-23 21:33:30 0.06803353	
2020-05-23 21:34:29 0.06926867	
2020-05-23 21:35:30 0.06773855	
2020-05-23 21:36:29 0.06582157	
2020-05-23 21:37:30 0.065164834	
2020-05-23 21:38:29 0.06626493	
2020-05-23 21:39:30 0.06815713	
2020-05-23 21:40:30 0.06715862	
2020-05-23 21:41:29 0.062988386	
2020-05-23 21:42:30 0.06435379	
2020-05-23 21:43:29 0.064243875	
2020-05-23 21:44:30 0.06571012	
2020-05-23 21:45:29 0.0644299	
2020-05-23 21:46:30 0.062175065	
2020-05-23 21:47:29 0.063022055	
2020-05-23 21:48:30 0.06388262	
2020-05-23 21:49:30 0.06691972	
2020-05-23 21:50:29 0.06863702	
2020-05-23 21:51:30 0.07021575	
2020-05-23 21:52:29 0.070062496	
2020-05-23 21:53:30 0.07008373	
2020-05-23 21:54:29 0.07014955	
2020-05-23 21:55:30 0.07400618	
2020-05-23 21:56:29 0.0756976	
2020-05-23 21:57:30 0.07351854	
2020-05-23 21:58:30 0.07500203	
2020-05-23 21:59:29 0.0759363	
2020-05-23 22:00:30 0.074687846	
2020-05-23 22:01:29 0.15357172	
2020-05-23 22:02:30 0.07404939	
2020-05-23 22:03:29 0.07394891	
2020-05-23 22:04:30 0.07405468	
2020-05-23 22:05:29 0.077684306	
2020-05-23 22:06:30 0.07919262	
2020-05-23 22:07:30 0.079577245	
2020-05-23 22:08:29 0.08035692	
2020-05-23 22:09:30 0.0797127	
2020-05-23 22:10:29 0.07953931	
2020-05-23 22:11:30 0.07794563	
2020-05-23 22:12:29 0.07378111	
2020-05-23 22:13:30 0.0727042	
2020-05-23 22:14:29 0.07617042	
2020-05-23 22:15:30 0.06969812	
2020-05-23 22:16:30 0.06982853	
2020-05-23 22:17:29 0.06939965	
2020-05-23 22:18:30 0.06794398	
2020-05-23 22:19:29 0.06896663	
2020-05-23 22:20:30 0.07747825	
2020-05-23 22:21:29 0.07677845	
2020-05-23 22:22:30 0.07893874	
2020-05-23 22:23:29 0.15974416	
2020-05-23 22:24:30 0.07345615	
2020-05-23 22:25:30 0.07697792	
2020-05-23 22:26:29 0.07761991	
2020-05-23 22:27:30 0.07940747	
2020-05-23 22:28:29 0.07794766	
2020-05-23 22:29:30 0.078466855	
2020-05-23 22:30:29 0.080005154	
2020-05-23 22:31:30 0.07998838	
2020-05-23 22:32:29 0.076995924	
2020-05-23 22:33:30 0.07720981	
2020-05-23 22:34:30 0.16248475	
2020-05-23 22:35:29 0.0799853	
2020-05-23 22:36:30 0.08538593	
2020-05-23 22:37:29 0.08483529	
2020-05-23 22:38:30 0.08414994	
2020-05-23 22:39:29 0.084789224	
2020-05-23 22:40:30 0.083891295	
2020-05-23 22:41:29 0.08656292	
2020-05-23 22:42:30 0.08404245	
2020-05-23 22:43:30 0.08335755	
2020-05-23 22:44:29 0.08292945	
2020-05-23 22:45:30 0.083806746	
2020-05-23 22:46:29 0.08222615	
2020-05-23 22:47:30 0.08360004	
2020-05-23 22:48:29 0.08399291	
2020-05-23 22:49:30 0.084645815	
2020-05-23 22:50:29 0.08784866	
2020-05-23 22:51:30 0.09033338	
2020-05-23 22:52:30 0.09105884	
2020-05-23 22:53:29 0.090205744	
2020-05-23 22:54:30 0.088979825	
2020-05-23 22:55:29 0.08742215	
2020-05-23 22:56:30 0.08686161	
2020-05-23 22:57:29 0.083461545	
2020-05-23 22:58:30 0.08115793	
2020-05-23 22:59:29 0.07911671	
2020-05-23 23:00:30 0.0790361	
2020-05-23 23:01:30 0.08007655	
2020-05-23 23:02:29 0.080123015	
2020-05-23 23:03:30 0.08119195	
2020-05-23 23:04:29 0.08273851	
2020-05-23 23:05:30 0.0811514	
2020-05-23 23:06:29 0.080936365	
2020-05-23 23:07:30 0.078576855	
2020-05-23 23:08:29 0.0760004	
2020-05-23 23:09:30 0.074148975	
2020-05-23 23:10:30 0.07603123	
2020-05-23 23:11:29 0.06981212	
2020-05-23 23:12:30 0.072985575	
2020-05-23 23:13:29 0.07304724	
2020-05-23 23:14:30 0.07402653	
2020-05-23 23:15:29 0.07574819	
2020-05-23 23:16:30 0.07631314	
2020-05-23 23:17:29 0.077306695	
2020-05-23 23:18:30 0.07844853	
2020-05-23 23:19:30 0.08052689	
2020-05-23 23:20:29 0.07998173	
2020-05-23 23:21:30 0.07971092	
2020-05-23 23:22:29 0.07958955	
2020-05-23 23:23:30 0.07865751	
2020-05-23 23:24:29 0.07821935	
2020-05-23 23:25:30 0.07749938	
2020-05-23 23:26:29 0.07863264	
2020-05-23 23:27:30 0.08013858	
2020-05-23 23:28:30 0.081753395	
2020-05-23 23:29:29 0.083260946	
2020-05-23 23:30:30 0.084243	
2020-05-23 23:31:29 0.08502339	
2020-05-23 23:32:30 0.087013446	
2020-05-23 23:33:29 0.086741604	
2020-05-23 23:34:30 0.086546704	
2020-05-23 23:35:29 0.0870425	
2020-05-23 23:36:30 0.088009104	
2020-05-23 23:37:30 0.089115396	
2020-05-23 23:38:29 0.08866964	
2020-05-23 23:39:30 0.08743819	
2020-05-23 23:40:29 0.08654293	
2020-05-23 23:41:30 0.14915141	
2020-05-23 23:42:29 0.14973211	
2020-05-23 23:43:30 0.14999342	
2020-05-23 23:44:29 0.15003827	
2020-05-23 23:45:30 0.15030146	
2020-05-23 23:46:30 0.15043883	
2020-05-23 23:47:29 0.1505257	
2020-05-23 23:48:30 0.15078129	
2020-05-23 23:49:29 0.15039481	
2020-05-23 23:50:30 0.14964227	
2020-05-23 23:51:29 0.1483872	
2020-05-23 23:52:30 0.1481653	
2020-05-23 23:53:29 0.14813034	
2020-05-23 23:54:30 0.14789404	
2020-05-23 23:55:30 0.14764658	
2020-05-23 23:56:29 0.14729938	
2020-05-23 23:57:30 0.1477922	
2020-05-23 23:58:29 0.1482691	
2020-05-23 23:59:30 nan	
2020-05-24 00:00:29 0.1491863	
2020-05-24 00:01:30 0.14964083	
2020-05-24 00:02:29 0.15008391	
2020-05-24 00:03:30 0.15023577	
2020-05-24 00:04:30 nan	
2020-05-24 00:05:29 nan	
2020-05-24 00:06:30 nan	
2020-05-24 00:07:29 nan	
2020-05-24 00:08:30 nan	
2020-05-24 00:09:29 nan	
2020-05-24 00:10:30 nan	
2020-05-24 00:11:29 nan	
2020-05-24 00:12:30 nan	
2020-05-24 00:13:30 nan	
2020-05-24 00:14:29 nan	
2020-05-24 00:15:30 nan	
