# mpl-nrb : v.20150816.1315/Linux - MPL4/SCO: dowloaded from MPLNET
# Input File: MPL100_V3_L15_PBL_20200522_MPL44255_Santa_Cruz_Tenerife.nc4
# Date Time, Mixed Layer Height [km]
2020-05-23 09:48:30 0.8244293	
2020-05-23 09:49:30 0.8993774	
2020-05-23 09:50:29 0.8993774	
2020-05-23 09:51:30 0.8993774	
2020-05-23 09:52:29 0.8993774	
2020-05-23 09:53:30 0.8993774	
2020-05-23 09:54:29 0.8993774	
2020-05-23 09:55:30 0.8993774	
2020-05-23 09:56:29 0.8993774	
2020-05-23 09:57:30 0.8993774	
2020-05-23 09:58:30 0.8993774	
2020-05-23 09:59:29 0.8993774	
2020-05-23 10:00:30 0.8993774	
2020-05-23 10:01:29 0.7494812	
2020-05-23 10:02:30 0.7494812	
2020-05-23 10:03:29 0.7494812	
2020-05-23 10:04:30 0.7494812	
2020-05-23 10:05:29 0.7494812	
2020-05-23 10:06:30 0.7494812	
2020-05-23 10:07:30 0.7494812	
2020-05-23 10:08:29 0.7494812	
2020-05-23 10:09:30 0.7494812	
2020-05-23 10:10:29 0.7494812	
2020-05-23 10:11:30 0.7494812	
2020-05-23 10:12:29 0.8993774	
2020-05-23 10:13:30 0.7494812	
2020-05-23 10:14:29 0.7494812	
2020-05-23 10:15:30 0.7494812	
2020-05-23 10:16:30 0.8993774	
2020-05-23 10:17:29 0.7494812	
2020-05-23 10:18:30 0.9743256	
2020-05-23 10:19:29 0.9743256	
2020-05-23 10:20:30 0.9743256	
2020-05-23 10:21:29 0.9743256	
2020-05-23 10:22:30 0.9743256	
2020-05-23 10:23:29 0.9743256	
2020-05-23 10:24:30 0.9743256	
2020-05-23 10:25:30 0.9743256	
2020-05-23 10:26:29 0.8244293	
2020-05-23 10:27:30 0.8244293	
2020-05-23 10:28:29 0.8244293	
2020-05-23 10:29:30 0.8244293	
2020-05-23 10:30:29 0.8244293	
2020-05-23 10:31:30 0.8244293	
2020-05-23 10:32:29 0.8244293	
2020-05-23 10:33:30 0.8244293	
2020-05-23 10:34:30 0.8244293	
2020-05-23 10:35:29 0.8244293	
2020-05-23 10:36:30 0.8244293	
2020-05-23 10:37:29 0.8244293	
2020-05-23 10:38:30 0.8244293	
2020-05-23 10:39:29 0.9743256	
2020-05-23 10:40:30 0.8244293	
2020-05-23 10:41:29 0.8244293	
2020-05-23 10:42:30 0.8244293	
2020-05-23 10:43:30 0.8244293	
2020-05-23 10:44:29 0.8244293	
2020-05-23 10:45:30 0.8244293	
2020-05-23 10:46:29 0.8244293	
2020-05-23 10:47:30 0.8993774	
2020-05-23 10:48:29 0.8993774	
2020-05-23 10:49:30 0.8993774	
2020-05-23 10:50:29 0.8993774	
2020-05-23 10:51:30 0.8993774	
2020-05-23 10:52:30 0.8993774	
2020-05-23 10:53:29 0.8993774	
2020-05-23 10:54:30 0.8993774	
2020-05-23 10:55:29 0.8993774	
2020-05-23 10:56:30 0.8993774	
2020-05-23 10:57:29 0.8993774	
2020-05-23 10:58:30 0.9743256	
2020-05-23 10:59:29 0.9743256	
2020-05-23 11:00:30 0.8993774	
2020-05-23 11:01:30 0.8993774	
2020-05-23 11:02:29 0.8993774	
2020-05-23 11:03:30 0.8993774	
2020-05-23 11:04:29 0.9743256	
2020-05-23 11:05:30 0.9743256	
2020-05-23 11:06:29 0.9743256	
2020-05-23 11:07:30 0.9743256	
2020-05-23 11:08:29 1.0492737	
2020-05-23 11:09:30 0.9743256	
2020-05-23 11:10:30 1.0492737	
2020-05-23 11:11:29 0.9743256	
2020-05-23 11:12:30 0.9743256	
2020-05-23 11:13:29 0.9743256	
2020-05-23 11:14:30 0.9743256	
2020-05-23 11:15:29 0.9743256	
2020-05-23 11:16:30 0.9743256	
2020-05-23 11:17:29 0.9743256	
2020-05-23 11:18:30 0.9743256	
2020-05-23 11:19:30 0.9743256	
2020-05-23 11:20:29 0.9743256	
2020-05-23 11:21:30 0.9743256	
2020-05-23 11:22:29 0.9743256	
2020-05-23 11:23:30 0.9743256	
2020-05-23 11:24:29 0.9743256	
2020-05-23 11:25:30 0.8993774	
2020-05-23 11:26:29 0.8993774	
2020-05-23 11:27:30 0.9743256	
2020-05-23 11:28:30 0.9743256	
2020-05-23 11:29:29 0.9743256	
2020-05-23 11:30:30 0.9743256	
2020-05-23 11:31:29 0.9743256	
2020-05-23 11:32:30 0.9743256	
2020-05-23 11:33:29 0.9743256	
2020-05-23 11:34:30 0.9743256	
2020-05-23 11:35:29 0.9743256	
2020-05-23 11:36:30 0.9743256	
2020-05-23 11:37:30 0.8993774	
2020-05-23 11:38:29 0.9743256	
2020-05-23 11:39:30 0.8993774	
2020-05-23 11:40:29 0.9743256	
2020-05-23 11:41:30 0.8993774	
2020-05-23 11:42:29 0.9743256	
2020-05-23 11:43:30 0.9743256	
2020-05-23 11:44:29 0.9743256	
2020-05-23 11:45:30 0.9743256	
2020-05-23 11:46:30 0.9743256	
2020-05-23 11:47:29 0.9743256	
2020-05-23 11:48:30 0.9743256	
2020-05-23 11:49:29 0.9743256	
2020-05-23 11:50:30 0.9743256	
2020-05-23 11:51:29 0.9743256	
2020-05-23 11:52:30 0.8993774	
2020-05-23 11:53:29 0.8993774	
2020-05-23 11:54:30 0.8993774	
2020-05-23 11:55:30 0.8993774	
2020-05-23 11:56:29 0.8993774	
2020-05-23 11:57:30 0.8993774	
2020-05-23 11:58:29 0.8993774	
2020-05-23 11:59:30 0.8993774	
2020-05-23 12:00:29 0.8993774	
2020-05-23 12:01:30 0.8993774	
2020-05-23 12:02:29 0.8993774	
2020-05-23 12:03:30 0.8993774	
2020-05-23 12:04:30 0.8993774	
2020-05-23 12:05:29 0.8993774	
2020-05-23 12:06:30 0.8993774	
2020-05-23 12:07:29 0.8993774	
2020-05-23 12:08:30 0.8993774	
2020-05-23 12:09:29 0.8993774	
2020-05-23 12:10:30 0.8993774	
2020-05-23 12:11:29 0.8993774	
2020-05-23 12:12:30 0.8993774	
2020-05-23 12:13:30 0.8993774	
2020-05-23 12:14:29 0.8993774	
2020-05-23 12:15:30 0.8993774	
2020-05-23 12:16:29 0.8993774	
2020-05-23 12:17:30 0.8993774	
2020-05-23 12:18:29 0.8993774	
2020-05-23 12:19:30 0.8993774	
2020-05-23 12:20:29 0.8993774	
2020-05-23 12:21:30 0.8993774	
2020-05-23 12:22:30 0.8993774	
2020-05-23 12:23:29 0.8993774	
2020-05-23 12:24:30 0.8993774	
2020-05-23 12:25:29 0.8993774	
2020-05-23 12:26:30 0.8993774	
2020-05-23 12:27:29 0.8993774	
2020-05-23 12:28:30 0.8993774	
2020-05-23 12:29:29 0.8993774	
2020-05-23 12:30:30 0.8993774	
2020-05-23 12:31:30 0.8993774	
2020-05-23 12:32:29 0.8993774	
2020-05-23 12:33:30 0.8993774	
2020-05-23 12:34:29 0.8993774	
2020-05-23 12:35:30 0.8993774	
2020-05-23 12:36:29 0.8993774	
2020-05-23 12:37:30 0.9743256	
2020-05-23 12:38:29 0.8993774	
2020-05-23 12:39:30 nan	
2020-05-23 12:40:30 nan	
2020-05-23 12:41:29 nan	
2020-05-23 12:42:30 nan	
2020-05-23 12:43:29 nan	
2020-05-23 12:44:30 nan	
2020-05-23 12:45:29 nan	
2020-05-23 12:46:30 nan	
2020-05-23 12:47:29 nan	
2020-05-23 12:48:30 nan	
2020-05-23 12:49:30 nan	
2020-05-23 12:50:29 nan	
2020-05-23 12:51:30 nan	
2020-05-23 12:52:29 nan	
2020-05-23 12:53:30 nan	
2020-05-23 12:54:29 nan	
2020-05-23 12:55:30 nan	
2020-05-23 12:56:29 nan	
2020-05-23 12:57:30 nan	
2020-05-23 12:58:30 nan	
2020-05-23 12:59:29 nan	
2020-05-23 13:00:30 nan	
2020-05-23 13:01:29 nan	
2020-05-23 13:02:30 nan	
2020-05-23 13:03:29 nan	
2020-05-23 13:04:30 nan	
2020-05-23 13:05:29 nan	
2020-05-23 13:06:30 nan	
2020-05-23 13:07:30 nan	
2020-05-23 13:08:29 nan	
2020-05-23 13:09:30 nan	
2020-05-23 13:10:29 nan	
2020-05-23 13:11:30 nan	
2020-05-23 13:12:29 nan	
2020-05-23 13:13:30 nan	
2020-05-23 13:14:29 nan	
2020-05-23 13:15:30 nan	
2020-05-23 13:16:30 nan	
2020-05-23 13:17:29 nan	
2020-05-23 13:18:30 nan	
2020-05-23 13:19:29 nan	
2020-05-23 13:20:30 nan	
2020-05-23 13:21:29 nan	
2020-05-23 13:22:30 nan	
2020-05-23 13:23:29 nan	
2020-05-23 13:24:30 nan	
2020-05-23 13:25:30 nan	
2020-05-23 13:26:29 nan	
2020-05-23 13:27:30 nan	
2020-05-23 13:28:29 nan	
2020-05-23 13:29:30 nan	
2020-05-23 13:30:29 nan	
2020-05-23 13:31:30 nan	
2020-05-23 13:32:29 nan	
2020-05-23 13:33:30 0.8993774	
2020-05-23 13:34:30 0.8993774	
2020-05-23 13:35:29 0.9743256	
2020-05-23 13:36:30 0.8993774	
2020-05-23 13:37:29 0.9743256	
2020-05-23 13:38:30 0.9743256	
2020-05-23 13:39:29 0.9743256	
2020-05-23 13:40:30 0.9743256	
2020-05-23 13:41:29 0.8993774	
2020-05-23 13:42:30 0.8993774	
2020-05-23 13:43:30 0.8993774	
2020-05-23 13:44:29 0.8993774	
2020-05-23 13:45:30 0.8993774	
2020-05-23 13:46:29 0.8993774	
2020-05-23 13:47:30 0.8993774	
2020-05-23 13:48:29 0.8993774	
2020-05-23 13:49:30 0.8993774	
2020-05-23 13:50:29 0.8993774	
2020-05-23 13:51:30 0.8993774	
2020-05-23 13:52:30 0.8993774	
2020-05-23 13:53:29 0.8993774	
2020-05-23 13:54:30 0.8993774	
2020-05-23 13:55:29 0.8993774	
2020-05-23 13:56:30 0.8993774	
2020-05-23 13:57:29 0.8993774	
2020-05-23 13:58:30 0.8993774	
2020-05-23 13:59:29 0.8993774	
2020-05-23 14:00:30 0.8993774	
2020-05-23 14:01:30 0.8993774	
2020-05-23 14:02:29 0.8993774	
2020-05-23 14:03:30 0.8993774	
2020-05-23 14:04:29 0.8993774	
2020-05-23 14:05:30 0.8993774	
2020-05-23 14:06:29 0.8993774	
2020-05-23 14:07:30 0.8993774	
2020-05-23 14:08:29 0.8993774	
2020-05-23 14:09:30 0.8993774	
2020-05-23 14:10:30 0.8993774	
2020-05-23 14:11:29 0.8993774	
2020-05-23 14:12:30 0.8993774	
2020-05-23 14:13:29 0.8993774	
2020-05-23 14:14:30 0.8993774	
2020-05-23 14:15:29 0.8993774	
2020-05-23 14:16:30 0.8993774	
2020-05-23 14:17:29 0.8993774	
2020-05-23 14:18:30 0.8993774	
2020-05-23 14:19:30 0.8993774	
2020-05-23 14:20:29 0.8993774	
2020-05-23 14:21:30 0.8993774	
2020-05-23 14:22:29 0.8993774	
2020-05-23 14:23:30 0.8993774	
2020-05-23 14:24:29 0.8993774	
2020-05-23 14:25:30 0.8993774	
2020-05-23 14:26:29 0.8993774	
2020-05-23 14:27:30 0.8993774	
2020-05-23 14:28:30 0.8993774	
2020-05-23 14:29:29 0.8993774	
2020-05-23 14:30:30 0.8993774	
2020-05-23 14:31:29 0.8993774	
2020-05-23 14:32:30 0.8993774	
2020-05-23 14:33:29 0.8993774	
2020-05-23 14:34:30 0.8993774	
2020-05-23 14:35:29 0.8993774	
2020-05-23 14:36:30 0.8993774	
2020-05-23 14:37:30 0.8993774	
2020-05-23 14:38:29 0.8993774	
2020-05-23 14:39:30 0.8993774	
2020-05-23 14:40:29 0.8993774	
2020-05-23 14:41:30 0.8993774	
2020-05-23 14:42:29 0.8993774	
2020-05-23 14:43:30 0.8993774	
2020-05-23 14:44:29 0.8993774	
2020-05-23 14:45:30 0.8993774	
2020-05-23 14:46:30 0.8993774	
2020-05-23 14:47:29 0.8993774	
2020-05-23 14:48:30 0.8993774	
2020-05-23 14:49:29 0.8993774	
2020-05-23 14:50:30 0.8993774	
2020-05-23 14:51:29 0.8993774	
2020-05-23 14:52:30 0.8993774	
2020-05-23 14:53:29 0.8993774	
2020-05-23 14:54:30 0.8993774	
2020-05-23 14:55:30 0.8993774	
2020-05-23 14:56:29 0.8993774	
2020-05-23 14:57:30 0.8993774	
2020-05-23 14:58:29 0.8993774	
2020-05-23 14:59:30 0.8993774	
2020-05-23 15:00:29 0.8993774	
2020-05-23 15:01:30 0.8993774	
2020-05-23 15:02:29 0.8993774	
2020-05-23 15:03:30 0.8993774	
2020-05-23 15:04:30 0.8993774	
2020-05-23 15:05:29 0.8993774	
2020-05-23 15:06:30 0.8993774	
2020-05-23 15:07:29 0.8993774	
2020-05-23 15:08:30 0.8993774	
2020-05-23 15:09:29 0.8993774	
2020-05-23 15:10:30 0.8993774	
2020-05-23 15:11:29 0.8993774	
2020-05-23 15:12:30 0.8993774	
2020-05-23 15:13:30 0.8993774	
2020-05-23 15:14:29 0.8993774	
2020-05-23 15:15:30 0.8993774	
2020-05-23 15:16:29 0.8993774	
2020-05-23 15:17:30 0.8993774	
2020-05-23 15:18:29 0.8993774	
2020-05-23 15:19:30 0.8993774	
2020-05-23 15:20:29 0.8993774	
2020-05-23 15:21:30 0.8993774	
2020-05-23 15:22:30 0.8993774	
2020-05-23 15:23:29 0.8993774	
2020-05-23 15:24:30 0.8993774	
2020-05-23 15:25:29 0.8993774	
2020-05-23 15:26:30 0.8993774	
2020-05-23 15:27:29 0.8993774	
2020-05-23 15:28:30 0.8993774	
2020-05-23 15:29:29 0.8993774	
2020-05-23 15:30:30 0.8993774	
2020-05-23 15:31:30 0.8993774	
2020-05-23 15:32:29 0.8993774	
2020-05-23 15:33:30 0.8993774	
2020-05-23 15:34:29 0.8993774	
2020-05-23 15:35:30 0.8993774	
2020-05-23 15:36:29 0.8993774	
2020-05-23 15:37:30 0.8993774	
2020-05-23 15:38:29 0.8993774	
2020-05-23 15:39:30 0.8993774	
2020-05-23 15:40:30 0.8993774	
2020-05-23 15:41:29 0.8993774	
2020-05-23 15:42:30 0.8993774	
2020-05-23 15:43:29 0.8244293	
2020-05-23 15:44:30 0.8244293	
2020-05-23 15:45:29 0.8993774	
2020-05-23 15:46:30 0.8993774	
2020-05-23 15:47:29 0.8993774	
2020-05-23 15:48:30 0.8993774	
2020-05-23 15:49:30 0.8993774	
2020-05-23 15:50:29 0.8993774	
2020-05-23 15:51:30 0.8993774	
2020-05-23 15:52:29 0.8993774	
2020-05-23 15:53:30 0.8993774	
2020-05-23 15:54:29 0.8993774	
2020-05-23 15:55:30 0.8993774	
2020-05-23 15:56:29 0.8993774	
2020-05-23 15:57:30 0.8993774	
2020-05-23 15:58:30 0.8993774	
2020-05-23 15:59:29 0.8993774	
2020-05-23 16:00:30 0.8993774	
2020-05-23 16:01:29 0.8993774	
2020-05-23 16:02:30 0.8993774	
2020-05-23 16:03:29 0.8993774	
2020-05-23 16:04:30 0.8993774	
2020-05-23 16:05:29 0.8993774	
2020-05-23 16:06:30 0.8993774	
2020-05-23 16:07:30 0.8993774	
2020-05-23 16:08:29 0.8993774	
2020-05-23 16:09:30 0.8993774	
2020-05-23 16:10:29 0.8993774	
2020-05-23 16:11:30 0.8993774	
2020-05-23 16:12:29 0.8993774	
2020-05-23 16:13:30 0.8993774	
2020-05-23 16:14:29 0.8993774	
2020-05-23 16:15:30 0.8993774	
2020-05-23 16:16:30 0.8993774	
2020-05-23 16:17:29 0.8993774	
2020-05-23 16:18:30 0.8993774	
2020-05-23 16:19:29 0.8993774	
2020-05-23 16:20:30 0.8993774	
2020-05-23 16:21:29 0.8993774	
2020-05-23 16:22:30 0.8993774	
2020-05-23 16:23:29 0.8993774	
2020-05-23 16:24:30 0.8993774	
2020-05-23 16:25:30 0.8993774	
2020-05-23 16:26:29 0.8244293	
2020-05-23 16:27:30 0.8244293	
2020-05-23 16:28:29 0.8244293	
2020-05-23 16:29:30 0.8244293	
2020-05-23 16:30:29 0.8244293	
2020-05-23 16:31:30 0.8244293	
2020-05-23 16:32:29 0.8244293	
2020-05-23 16:33:30 0.8244293	
2020-05-23 16:34:30 0.8244293	
2020-05-23 16:35:29 0.8244293	
2020-05-23 16:36:30 0.8244293	
2020-05-23 16:37:29 0.8244293	
2020-05-23 16:38:30 0.8244293	
2020-05-23 16:39:29 0.8244293	
2020-05-23 16:40:30 0.8244293	
2020-05-23 16:41:29 0.8244293	
2020-05-23 16:42:30 0.8244293	
2020-05-23 16:43:30 0.8244293	
2020-05-23 16:44:29 0.8244293	
2020-05-23 16:45:30 0.8244293	
2020-05-23 16:46:29 0.8244293	
2020-05-23 16:47:30 0.8244293	
2020-05-23 16:48:29 0.8244293	
2020-05-23 16:49:30 0.8244293	
2020-05-23 16:50:29 0.8244293	
2020-05-23 16:51:30 0.8244293	
2020-05-23 16:52:30 0.8244293	
2020-05-23 16:53:29 0.8244293	
2020-05-23 16:54:30 0.8244293	
2020-05-23 16:55:29 0.8244293	
2020-05-23 16:56:30 0.8244293	
2020-05-23 16:57:29 0.8244293	
2020-05-23 16:58:30 0.8244293	
2020-05-23 16:59:29 0.8244293	
2020-05-23 17:00:30 0.8993774	
2020-05-23 17:01:30 0.8993774	
2020-05-23 17:02:29 0.8993774	
2020-05-23 17:03:30 0.8993774	
2020-05-23 17:04:29 0.8244293	
2020-05-23 17:05:30 0.8244293	
2020-05-23 17:06:29 0.8244293	
2020-05-23 17:07:30 0.8244293	
2020-05-23 17:08:29 0.8244293	
2020-05-23 17:09:30 0.8244293	
2020-05-23 17:10:30 0.8244293	
2020-05-23 17:11:29 0.8244293	
2020-05-23 17:12:30 0.8244293	
2020-05-23 17:13:29 0.8244293	
2020-05-23 17:14:30 0.8244293	
2020-05-23 17:15:29 0.8244293	
2020-05-23 17:16:30 0.8244293	
2020-05-23 17:17:29 0.8244293	
2020-05-23 17:18:30 0.8244293	
2020-05-23 17:19:30 0.8244293	
2020-05-23 17:20:29 0.8244293	
2020-05-23 17:21:30 0.8244293	
2020-05-23 17:22:29 0.8244293	
2020-05-23 17:23:30 0.8244293	
2020-05-23 17:24:29 0.8244293	
2020-05-23 17:25:30 0.8244293	
2020-05-23 17:26:29 0.8244293	
2020-05-23 17:27:30 0.8244293	
2020-05-23 17:28:30 0.8244293	
2020-05-23 17:29:29 0.8244293	
2020-05-23 17:30:30 0.8244293	
2020-05-23 17:31:29 0.8244293	
2020-05-23 17:32:30 0.8244293	
2020-05-23 17:33:29 0.8244293	
2020-05-23 17:34:30 0.8244293	
2020-05-23 17:35:29 0.8244293	
2020-05-23 17:36:30 0.8244293	
2020-05-23 17:37:30 0.8244293	
2020-05-23 17:38:29 0.8244293	
2020-05-23 17:39:30 0.8244293	
2020-05-23 17:40:29 0.8244293	
2020-05-23 17:41:30 0.8244293	
2020-05-23 17:42:29 0.8244293	
2020-05-23 17:43:30 0.8244293	
2020-05-23 17:44:29 0.8244293	
2020-05-23 17:45:30 0.8244293	
2020-05-23 17:46:30 0.8244293	
2020-05-23 17:47:29 0.8244293	
2020-05-23 17:48:30 0.8244293	
2020-05-23 17:49:29 0.8244293	
2020-05-23 17:50:30 0.8244293	
2020-05-23 17:51:29 0.8244293	
2020-05-23 17:52:30 0.8244293	
2020-05-23 17:53:29 0.8244293	
2020-05-23 17:54:30 0.8244293	
2020-05-23 17:55:30 0.8244293	
2020-05-23 17:56:29 0.8244293	
2020-05-23 17:57:30 0.8244293	
2020-05-23 17:58:29 0.8244293	
2020-05-23 17:59:30 0.8244293	
2020-05-23 18:00:29 0.8244293	
2020-05-23 18:01:30 0.8244293	
2020-05-23 18:02:29 0.8244293	
2020-05-23 18:03:30 0.8244293	
2020-05-23 18:04:30 0.8244293	
2020-05-23 18:05:29 0.8244293	
2020-05-23 18:06:30 0.8244293	
2020-05-23 18:07:29 0.8244293	
2020-05-23 18:08:30 0.8244293	
2020-05-23 18:09:29 0.8244293	
2020-05-23 18:10:30 0.8244293	
2020-05-23 18:11:29 0.8244293	
2020-05-23 18:12:30 0.8244293	
2020-05-23 18:13:30 0.8244293	
2020-05-23 18:14:29 0.8244293	
2020-05-23 18:15:30 0.8244293	
2020-05-23 18:16:29 0.8244293	
2020-05-23 18:17:30 0.8244293	
2020-05-23 18:18:29 0.8244293	
2020-05-23 18:19:30 0.8244293	
2020-05-23 18:20:29 0.8244293	
2020-05-23 18:21:30 0.8244293	
2020-05-23 18:22:30 0.8244293	
2020-05-23 18:23:29 0.8244293	
2020-05-23 18:24:30 0.8244293	
2020-05-23 18:25:29 0.8244293	
2020-05-23 18:26:30 0.8244293	
2020-05-23 18:27:29 0.8244293	
2020-05-23 18:28:30 0.8244293	
2020-05-23 18:29:29 0.8244293	
2020-05-23 18:30:30 0.8244293	
2020-05-23 18:31:30 0.8244293	
2020-05-23 18:32:29 0.8244293	
2020-05-23 18:33:30 0.8244293	
2020-05-23 18:34:29 0.8244293	
2020-05-23 18:35:30 0.8244293	
2020-05-23 18:36:29 0.8244293	
2020-05-23 18:37:30 0.8244293	
2020-05-23 18:38:29 0.8244293	
2020-05-23 18:39:30 0.8244293	
2020-05-23 18:40:30 0.8244293	
2020-05-23 18:41:29 0.8244293	
2020-05-23 18:42:30 0.8244293	
2020-05-23 18:43:29 0.8244293	
2020-05-23 18:44:30 0.8244293	
2020-05-23 18:45:29 0.8244293	
2020-05-23 18:46:30 0.8244293	
2020-05-23 18:47:29 0.8244293	
2020-05-23 18:48:30 0.8244293	
2020-05-23 18:49:30 0.8993774	
2020-05-23 18:50:29 0.8993774	
2020-05-23 18:51:30 0.8993774	
2020-05-23 18:52:29 0.8244293	
2020-05-23 18:53:30 0.8244293	
2020-05-23 18:54:29 0.8244293	
2020-05-23 18:55:30 0.8244293	
2020-05-23 18:56:29 0.8244293	
2020-05-23 18:57:30 0.8244293	
2020-05-23 18:58:30 0.8244293	
2020-05-23 18:59:29 0.8244293	
2020-05-23 19:00:30 0.8244293	
2020-05-23 19:01:29 0.8244293	
2020-05-23 19:02:30 0.8244293	
2020-05-23 19:03:29 0.7494812	
2020-05-23 19:04:30 0.8244293	
2020-05-23 19:05:29 0.7494812	
2020-05-23 19:06:30 0.8244293	
2020-05-23 19:07:30 0.7494812	
2020-05-23 19:08:29 0.7494812	
2020-05-23 19:09:30 0.7494812	
2020-05-23 19:10:29 0.7494812	
2020-05-23 19:11:30 0.8244293	
2020-05-23 19:12:29 0.8244293	
2020-05-23 19:13:30 0.8244293	
2020-05-23 19:14:29 0.8244293	
2020-05-23 19:15:30 0.8244293	
2020-05-23 19:16:30 0.8244293	
2020-05-23 19:17:29 0.8244293	
2020-05-23 19:18:30 0.8244293	
2020-05-23 19:19:29 0.8244293	
2020-05-23 19:20:30 0.8244293	
2020-05-23 19:21:29 0.8244293	
2020-05-23 19:22:30 0.8244293	
2020-05-23 19:23:29 0.8244293	
2020-05-23 19:24:30 0.8244293	
2020-05-23 19:25:30 0.8244293	
2020-05-23 19:26:29 0.8244293	
2020-05-23 19:27:30 0.8244293	
2020-05-23 19:28:29 0.8244293	
2020-05-23 19:29:30 0.8244293	
2020-05-23 19:30:29 0.8244293	
2020-05-23 19:31:30 0.8244293	
2020-05-23 19:32:29 0.8244293	
2020-05-23 19:33:30 0.8244293	
2020-05-23 19:34:30 1.0868182	
2020-05-23 19:35:29 1.0830002	
2020-05-23 19:36:30 1.1334027	
2020-05-23 19:37:29 1.0682181	
2020-05-23 19:38:30 1.0638832	
2020-05-23 19:39:29 1.1534755	
2020-05-23 19:40:30 1.1487546	
2020-05-23 19:41:29 1.1411875	
2020-05-23 19:42:30 1.115804	
2020-05-23 19:43:30 1.0722148	
2020-05-23 19:44:29 1.0560491	
2020-05-23 19:45:30 1.0267763	
2020-05-23 19:46:29 0.99773914	
2020-05-23 19:47:30 1.1086543	
2020-05-23 19:48:29 1.056804	
2020-05-23 19:49:30 1.0402794	
2020-05-23 19:50:29 1.0215214	
2020-05-23 19:51:30 1.0003482	
2020-05-23 19:52:30 0.7494812	
2020-05-23 19:53:29 0.7494812	
2020-05-23 19:54:30 0.7494812	
2020-05-23 19:55:29 0.7494812	
2020-05-23 19:56:30 0.7494812	
2020-05-23 19:57:29 0.7494812	
2020-05-23 19:58:30 0.7494812	
2020-05-23 19:59:29 0.7494812	
2020-05-23 20:00:30 0.7494812	
2020-05-23 20:01:30 0.7494812	
2020-05-23 20:02:29 0.7494812	
2020-05-23 20:03:30 0.7494812	
2020-05-23 20:04:29 0.7494812	
2020-05-23 20:05:30 0.7494812	
2020-05-23 20:06:29 0.7494812	
2020-05-23 20:07:30 0.7494812	
2020-05-23 20:08:29 0.7494812	
2020-05-23 20:09:30 0.67453307	
2020-05-23 20:10:30 0.67453307	
2020-05-23 20:11:29 0.67453307	
2020-05-23 20:12:30 0.67453307	
2020-05-23 20:13:29 0.67453307	
2020-05-23 20:14:30 0.67453307	
2020-05-23 20:15:29 0.67453307	
2020-05-23 20:16:30 0.67453307	
2020-05-23 20:17:29 0.67453307	
2020-05-23 20:18:30 0.67453307	
2020-05-23 20:19:30 0.67453307	
2020-05-23 20:20:29 0.67453307	
2020-05-23 20:21:30 0.67453307	
2020-05-23 20:22:29 0.67453307	
2020-05-23 20:23:30 0.67453307	
2020-05-23 20:24:29 0.67453307	
2020-05-23 20:25:30 0.67453307	
2020-05-23 20:26:29 0.67453307	
2020-05-23 20:27:30 0.67453307	
2020-05-23 20:28:30 0.67453307	
2020-05-23 20:29:29 0.67453307	
2020-05-23 20:30:30 0.67453307	
2020-05-23 20:31:29 0.67453307	
2020-05-23 20:32:30 0.67453307	
2020-05-23 20:33:29 0.67453307	
2020-05-23 20:34:30 0.67453307	
2020-05-23 20:35:29 0.67453307	
2020-05-23 20:36:30 0.67453307	
2020-05-23 20:37:30 0.67453307	
2020-05-23 20:38:29 0.67453307	
2020-05-23 20:39:30 0.67453307	
2020-05-23 20:40:29 0.67453307	
2020-05-23 20:41:30 0.67453307	
2020-05-23 20:42:29 0.67453307	
2020-05-23 20:43:30 0.67453307	
2020-05-23 20:44:29 0.67453307	
2020-05-23 20:45:30 0.67453307	
2020-05-23 20:46:30 0.67453307	
2020-05-23 20:47:29 0.67453307	
2020-05-23 20:48:30 0.67453307	
2020-05-23 20:49:29 0.67453307	
2020-05-23 20:50:30 0.67453307	
2020-05-23 20:51:29 0.67453307	
2020-05-23 20:52:30 0.67453307	
2020-05-23 20:53:29 0.67453307	
2020-05-23 20:54:30 0.67453307	
2020-05-23 20:55:30 0.67453307	
2020-05-23 20:56:29 0.67453307	
2020-05-23 20:57:30 0.67453307	
2020-05-23 20:58:29 0.67453307	
2020-05-23 20:59:30 0.67453307	
2020-05-23 21:00:29 0.67453307	
2020-05-23 21:01:30 0.67453307	
2020-05-23 21:02:29 0.67453307	
2020-05-23 21:03:30 0.67453307	
2020-05-23 21:04:30 0.67453307	
2020-05-23 21:05:29 0.67453307	
2020-05-23 21:06:30 0.67453307	
2020-05-23 21:07:29 0.67453307	
2020-05-23 21:08:30 0.67453307	
2020-05-23 21:09:29 0.67453307	
2020-05-23 21:10:30 0.67453307	
2020-05-23 21:11:29 0.67453307	
2020-05-23 21:12:30 0.67453307	
2020-05-23 21:13:30 0.67453307	
2020-05-23 21:14:29 0.67453307	
2020-05-23 21:15:30 0.67453307	
2020-05-23 21:16:29 0.67453307	
2020-05-23 21:17:30 0.67453307	
2020-05-23 21:18:29 0.67453307	
2020-05-23 21:19:30 0.5246368	
2020-05-23 21:20:29 0.5246368	
2020-05-23 21:21:30 0.5246368	
2020-05-23 21:22:30 0.5246368	
2020-05-23 21:23:29 0.5246368	
2020-05-23 21:24:30 0.5246368	
2020-05-23 21:25:29 0.5246368	
2020-05-23 21:26:30 0.44968873	
2020-05-23 21:27:29 0.44968873	
2020-05-23 21:28:30 0.44968873	
2020-05-23 21:29:29 0.44968873	
